,posteam_type,yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,drive,qtr,goal_to_go,ydstogo,desc,shotgun,no_huddle,qb_dropback,qb_scramble,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,penalty,pass,run,4th_down_conversion,scoring_prob
397367,0.0,34.0,181.0,181.0,1981.0,8,2,0.0,3,(3:01) (Shotgun) M.Trubisky pass short right to A.Shaheen to CIN 18 for 16 yards (G.Iloka).,1,0,1.0,0,1.0,2.0,2.0,0.3569832082821425,0.06322530293711273,0.0005115436590467768,0.09469227976008683,0.3345506881966261,0.0035200546570767835,0.14651692250790838,0.0,1,0,1.0,0.04901733725747248
397444,1.0,36.0,385.0,385.0,385.0,18,4,0.0,16,(6:25) (Shotgun) A.Dalton pass incomplete short middle to T.Boyd (N.Kwiatkoski).,1,0,1.0,0,3.0,3.0,-26.0,0.19343735793787634,0.08557524061140344,0.000854826345686696,0.12375039290828292,0.4671059444172194,0.0045367463745357465,0.1247394914049955,0.0,1,0,0.0,0.05826655793885405
397458,1.0,46.0,168.0,168.0,168.0,20,4,0.0,19,(2:48) (Shotgun) A.McCarron pass incomplete deep left to C.Uzomah.,1,0,1.0,0,1.0,3.0,-26.0,0.4317203795981306,0.0887190714376541,0.0011400256928194475,0.1252189838234498,0.2483982932883433,0.0035300488942939883,0.1012731972653086,0.0,1,0,0.0,0.025156089356556374
397464,0.0,47.0,27.0,27.0,27.0,21,4,0.0,3,(:27) T.Cohen left end to 50 for -3 yards (A.Billings).,0,0,0.0,0,2.0,1.0,26.0,0.6601929390390514,0.04661447910983876,0.00099380369532729,0.03386911042952116,0.17451725566657258,0.0008620609514374205,0.08295035110825122,0.0,0,1,0.0,0.014476267631990641
397644,0.0,83.0,71.0,71.0,71.0,26,4,0.0,15,(1:11) (Shotgun) C.Keenum pass incomplete deep left to A.Thielen (K.Coleman).,1,0,1.0,0,1.0,2.0,-7.0,0.7412101591075366,0.09824818520759396,0.0057704775674158725,0.06589171647637887,0.03518716211183918,0.0006522156356744157,0.05304008389356096,0.0,1,0,0.0,0.0018663300303882798
397694,0.0,37.0,745.0,745.0,2545.0,6,2,0.0,2,"(12:25) (Shotgun) K.Cousins pass short right to N.Paul to LAC 22 for 15 yards (D.King, J.Addae).",1,0,1.0,0,3.0,3.0,-13.0,0.05988496969268557,0.1065478458532769,0.0008981668233985515,0.16403649526378974,0.42160553311161,0.005449475740808188,0.24157751351443105,0.0,1,0,1.0,0.10185041637302887
397709,0.0,37.0,391.0,391.0,2191.0,8,2,0.0,4,(6:31) (Shotgun) K.Cousins pass incomplete deep right to V.Davis.,1,0,1.0,0,3.0,3.0,-14.0,0.2055014702011964,0.08920580104073675,0.0007993685563590692,0.1332607998003639,0.3896331710001193,0.004567995118966602,0.17703139428225811,0.0,1,0,0.0,0.06897730352076861
397879,1.0,45.0,182.0,182.0,1982.0,9,2,0.0,1,(3:02) (Shotgun) T.Siemian pass short right to D.Thomas ran ob at NYJ 40 for 5 yards.,1,0,1.0,0,2.0,3.0,10.0,0.4235446372289363,0.08124852895399266,0.0007694047785181695,0.12333238015603733,0.17632638257854835,0.003284519734493207,0.191494146569474,0.0,1,0,1.0,0.03376547014956169
397928,0.0,41.0,82.0,982.0,982.0,15,3,0.0,3,(1:22) (Shotgun) B.Petty pass incomplete short right to J.Kearse.,1,0,1.0,0,2.0,3.0,-20.0,0.02624687407959812,0.12970118664030592,0.0012547065167419096,0.1985717266634061,0.3994502849609516,0.0059328675762554345,0.23884235356274075,0.0,1,0,0.0,0.09540564619138114
398068,0.0,65.0,455.0,1355.0,1355.0,13,3,0.0,1,"(7:35) (Punt formation) Direct snap to E.Weems.  E.Weems up the middle to TEN 36 for 1 yard (J.Bynes, E.Penny). Arizona challenged the first down ruling, and the play was REVERSED. (Punt formation) Direct snap to E.Weems.  E.Weems up the middle to TEN 35 for no gain (J.Bynes, E.Penny).",0,0,0.0,0,3.0,2.0,4.0,0.0080114375223962,0.22350946185665155,0.003469693023568889,0.34633535579334146,0.11093511020664648,0.0051242768888238545,0.3026146647085716,0.0,0,1,0.0,0.03357059117959277
398131,0.0,78.0,71.0,71.0,71.0,23,4,0.0,10,"(1:11) M.Mariota pass incomplete short middle to A.Jackson (T.Mathieu). Penalty on TEN-J.Smith, Offensive Pass Interference, declined.",0,0,1.0,0,0.0,1.0,-5.0,0.7367562475333611,0.09107760012717388,0.00456725917696986,0.062051928395442726,0.0442766646378827,0.0006965390279737093,0.060573761101196076,0.0,1,0,0.0,0.002682004106132883
398187,0.0,31.0,765.0,765.0,2565.0,7,2,0.0,1,(12:45) (Shotgun) C.Wentz pass short right to N.Agholor pushed ob at LA 13 for 18 yards (A.Ogletree).,1,0,1.0,0,3.0,2.0,7.0,0.047966809228604725,0.08444777915328036,0.0005775316131395839,0.13325487552876966,0.4707304335822946,0.0051146012432682145,0.25790796965064283,0.0,1,0,1.0,0.12140513037797637
398269,0.0,2.0,148.0,1048.0,1048.0,17,3,1.0,2,"(2:28) (Shotgun) C.Wentz pass short left to A.Jeffery for 2 yards, TOUCHDOWN.",1,0,1.0,0,3.0,3.0,-3.0,0.004980091511717954,0.0248547715827846,0.0009997553930598349,0.034852521122721136,0.6975149700823114,0.008102462582084236,0.22869542772532075,0.0,1,0,1.0,0.15951848442778852
398489,0.0,57.0,139.0,139.0,139.0,26,4,0.0,9,(2:19) R.Wilson pass incomplete deep left to D.Baldwin [C.Campbell].,0,0,1.0,0,2.0,1.0,-6.0,0.5142941843890514,0.10274017170784894,0.0015973100434093516,0.14556436551187582,0.12286232519778847,0.00297235986153468,0.10996928328849133,0.0,1,0,0.0,0.013511081845158347
398709,1.0,36.0,661.0,1561.0,3361.0,1,1,0.0,1,(11:01) J.Cutler pass short right to D.Parker pushed ob at NE 21 for 15 yards (S.Gilmore).,0,0,1.0,0,3.0,3.0,0.0,0.0023664584597878338,0.1114759485292149,0.0008690043370346251,0.1802099358448521,0.4161792416967477,0.0058742215043279065,0.2830251896280349,0.0,1,0,1.0,0.11778920880047379
398950,0.0,33.0,242.0,242.0,2042.0,7,2,0.0,2,(4:02) (Shotgun) B.Osweiler pass short right to E.Sanders to IND 30 for 3 yards (D.White).,1,0,1.0,0,2.0,2.0,-10.0,0.2995085093588082,0.06617426093636944,0.0005033471703614519,0.10043455014033738,0.35778207425308045,0.0037858396423205453,0.17181141849872245,0.0,1,0,1.0,0.061471045690836994
398974,0.0,70.0,2.0,2.0,1802.0,9,2,0.0,11,(:02) (Run formation) B.Osweiler kneels to DEN 26 for -4 yards.,0,0,0.0,0,0.0,1.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
399045,1.0,55.0,239.0,239.0,239.0,16,4,0.0,1,(3:59) (Shotgun) J.Brissett pass incomplete short middle to C.Rogers.,1,0,1.0,0,3.0,2.0,-12.0,0.4032484085401065,0.10861089391400404,0.0013067173384340505,0.16326642589491186,0.11658782336246787,0.00329749773565528,0.20368223321442044,0.0,1,0,0.0,0.023746868228075837
399059,0.0,13.0,31.0,31.0,31.0,17,4,0.0,10,(:31) (Run formation) D.Booker up the middle to IND 13 for no gain (T.Green; A.Morrison).,0,0,0.0,0,1.0,0.0,12.0,0.27388121828075457,0.014275736871688791,0.00015175443886997832,0.01049361445040515,0.6598046650275183,0.0007032608517261903,0.040689750079037,0.0,0,1,0.0,0.026847286920952448
399208,0.0,19.0,171.0,171.0,171.0,18,4,0.0,6,"(2:51) (Shotgun) M.Trubisky FUMBLES (Aborted) at DET 24, and recovers at DET 27. M.Trubisky to DET 14 for 13 yards (E.Ansah). PENALTY on DET-N.Lawson, Defensive Holding, 5 yards, enforced at DET 14.",1,0,0.0,0,3.0,3.0,-17.0,0.2368865294718225,0.035206671143121315,0.00021277943918454118,0.052769445245542494,0.5751791142549093,0.0030219365708986845,0.0967235238745211,1.0,0,1,0.0,0.05563335078976062
399262,1.0,35.0,88.0,988.0,2788.0,4,1,0.0,3,(1:28) (Shotgun) A.Smith pass short left to K.Hunt pushed ob at LAC 14 for 21 yards (D.King).,1,0,1.0,0,3.0,3.0,0.0,0.021932715544381573,0.1040960512332066,0.0008727827229762687,0.1605505075006246,0.4878368182554282,0.0056552539025663895,0.21905587084081649,0.0,1,0,1.0,0.10686351905115594
399372,0.0,47.0,509.0,509.0,509.0,17,4,0.0,1,(8:29) (Shotgun) P.Rivers pass short right intended for A.Gates INTERCEPTED by R.Parker [J.Houston] at KC 35. R.Parker to KC 35 for no gain (A.Gates).,1,0,1.0,0,3.0,2.0,-10.0,0.1696583474282991,0.12549732835652055,0.0012524768412954645,0.1924148507280484,0.2318806621750833,0.004798752381209637,0.2744975820895435,0.0,1,0,0.0,0.06365068110038263
399386,0.0,66.0,168.0,168.0,168.0,19,4,0.0,1,"(2:48) (No Huddle, Shotgun) M.Gordon up the middle to LAC 38 for 4 yards (J.Houston).",1,1,0.0,0,3.0,2.0,-17.0,0.4947417138344386,0.1124546662926081,0.0017571279045316707,0.16639502143786206,0.05612551428895004,0.002490058242084607,0.16603589799952492,0.0,0,1,1.0,0.009318850165650988
399635,0.0,1.0,676.0,676.0,2476.0,7,2,1.0,1,(11:16) A.Collins right end to CLE 4 for -3 yards (J.Burgess Jr.).,0,0,0.0,0,3.0,3.0,3.0,0.02368232324387836,0.029261702461251305,0.003252712125020657,0.0436991024879046,0.5457728324838281,0.01369327377976524,0.3406380534183516,0.0,0,1,0.0,0.18591099526591132
399714,1.0,39.0,205.0,1105.0,1105.0,18,3,0.0,1,"(3:25) D.Kizer left guard to BAL 39 for no gain (C.Mosley). Cleveland challenged the short of the line to gain ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 03:17.)",0,0,0.0,0,2.0,3.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0
399890,0.0,35.0,177.0,1077.0,1077.0,16,3,0.0,1,(2:57) (Shotgun) A.Rodgers right tackle to CAR 28 for 7 yards (M.Adams).,1,0,0.0,0,3.0,3.0,-10.0,0.01588089983582876,0.1036518597434045,0.0007834058022358273,0.1647148286207588,0.42803082886008015,0.005606734413534122,0.28133144272415783,0.0,0,1,1.0,0.12041853061362344
399920,0.0,38.0,519.0,519.0,519.0,18,4,0.0,5,(8:39) (Shotgun) A.Rodgers pass short right to R.Cobb to CAR 26 for 12 yards (M.Adams).,1,0,1.0,0,2.0,2.0,-14.0,0.1363525319646573,0.10150301189792668,0.0009533954115703301,0.1513689944840712,0.4201914846312652,0.005059109353753846,0.1845714722567555,0.0,1,0,1.0,0.07755536094814447
399925,0.0,30.0,346.0,346.0,346.0,18,4,0.0,14,(5:46) (Shotgun) A.Rodgers sacked at CAR 40 for -10 yards (sack split by J.Peppers and M.Addison).,1,0,1.0,0,1.0,2.0,-14.0,0.18556368431599235,0.06533417414409749,0.0005581008172530308,0.09532401638999316,0.5362838750116289,0.004110359953711758,0.1128257893673234,0.0,1,0,0.0,0.06050665152315403
400050,1.0,36.0,683.0,1583.0,1583.0,12,3,0.0,7,"(11:23) (Shotgun) T.Taylor pass incomplete deep left to C.Clay. Overthrown, receiver near sideline at MIA 3.",1,0,1.0,0,2.0,3.0,15.0,0.0020370629409718678,0.1132070790934226,0.0010633349297642898,0.17475832399655633,0.5227830674920382,0.006017050128720178,0.1801340814185266,0.0,1,0,0.0,0.0941710476438379
400057,0.0,38.0,481.0,1381.0,1381.0,13,3,0.0,8,"(8:01) (Shotgun) J.Cutler pass short left intended for K.Stills INTERCEPTED by S.Wright at BUF 23. S.Wright to MIA 31 for 46 yards. FUMBLES, and recovers at MIA 24. S.Wright to MIA 23 for 1 yard (J.Thomas).",1,0,1.0,0,3.0,2.0,-15.0,0.00482250122164401,0.12119354094047527,0.0012057623910055914,0.18462358488822428,0.5001071362343641,0.0060798946197159155,0.18196757970457084,0.0,1,0,0.0,0.09100328517355132
400117,0.0,56.0,120.0,120.0,120.0,21,4,0.0,14,"(2:00) (Shotgun) J.Cutler pass deep middle to J.Landry to BUF 39 for 17 yards (L.Johnson) [L.Alexander]. Caught at BUF 39, slanting from right.",1,0,1.0,0,2.0,1.0,-11.0,0.5290383753324045,0.09847076816142288,0.001558923795956337,0.13810085090248475,0.13274932352155094,0.00293705035286448,0.09714470793331603,0.0,1,0,1.0,0.012895894261846346
400164,0.0,62.0,226.0,1126.0,2926.0,5,1,0.0,1,(3:46) G.Bernard right guard to CIN 38 for no gain (B.Gedeon; E.Kendricks).,0,0,0.0,0,3.0,3.0,-13.0,0.01965341910856259,0.20943622769297526,0.0030165605581577515,0.3228787071410997,0.130137127668803,0.005226580843200913,0.3096513769872005,0.0,0,1,0.0,0.04029714077980396
400271,0.0,20.0,474.0,474.0,474.0,23,4,0.0,7,(7:54) (Shotgun) A.McCarron pass short middle to A.Erickson to MIN 9 for 11 yards (B.Gedeon).,1,0,1.0,0,2.0,3.0,-33.0,0.0868792418188277,0.0449510400154248,0.0002836151264262069,0.06781831910966997,0.6831062390893436,0.0037577130847899188,0.11320383175551775,0.0,1,0,1.0,0.07733024376101454
400288,0.0,44.0,126.0,126.0,126.0,25,4,0.0,5,(2:06) (Shotgun) A.McCarron pass incomplete deep left to J.Malone. CIN-A.Smith was injured during the play.,1,0,1.0,0,2.0,2.0,-26.0,0.4720341571436951,0.07598184896397446,0.0008187952066361274,0.11084078046928138,0.21186461181556085,0.003182302511068115,0.12527750388978404,0.0,1,0,0.0,0.02654186973083151
400345,0.0,44.0,597.0,597.0,2397.0,7,2,0.0,1,(9:57) B.Gabbert left guard to WAS 43 for 1 yard (E.Hood; A.Francis). QB sneak,0,0,0.0,0,1.0,3.0,-11.0,0.11971951629432108,0.1225710327145184,0.001140247488842533,0.1892307811460668,0.2778613511744599,0.005109996123489241,0.284367075058302,0.0,0,1,1.0,0.07901461970522886
400371,0.0,24.0,52.0,52.0,1852.0,11,2,0.0,1,(:52) B.Gabbert up the middle to WAS 22 for 2 yards (S.McGee).,0,0,0.0,0,0.0,2.0,-8.0,0.4347291209744804,0.02539790943564991,0.0002817168025494208,0.019494415777826585,0.4211901240007229,0.000903804370355834,0.098002908638415,0.0,0,1,1.0,0.04127785724184553
400467,0.0,21.0,23.0,23.0,23.0,24,4,0.0,10,"(:23) (Shotgun) B.Gabbert pass incomplete short middle to L.Fitzgerald (D.Swearinger). PENALTY on WAS-D.Swearinger, Unsportsmanlike Conduct, 10 yards, enforced between downs.",1,0,0.0,0,1.0,3.0,-5.0,0.3729041231167576,0.020511597485491345,0.0002638623621105958,0.014929803840554081,0.5416527532147706,0.0008033803345471865,0.048934479645768685,1.0,0,0,0.0,0.02650549562726276
400540,0.0,44.0,429.0,429.0,2229.0,8,2,0.0,1,(7:09) L.Blount up the middle to NYG 44 for no gain (A.Adams).,0,0,0.0,0,2.0,3.0,-13.0,0.21085201488069444,0.10911300475118396,0.0010125629972843014,0.16738542881112253,0.2500129746438013,0.004544992127243759,0.25707902178866976,0.0,0,1,0.0,0.06427309095590393
400659,1.0,11.0,48.0,48.0,48.0,22,4,1.0,11,"(:48) (Shotgun) E.Manning pass incomplete short left to E.Engram. PENALTY on NYG-S.Shepard, Unsportsmanlike Conduct, 15 yards, enforced between downs.",1,0,0.0,0,3.0,0.0,-5.0,0.17820014976404933,0.00802829660156581,5.835183485008169e-05,0.0044099110833636865,0.7656843307309337,0.00042610601439126296,0.04319285397084604,1.0,0,0,0.0,0.0330720914850262
400699,1.0,7.0,199.0,1099.0,2899.0,3,1,0.0,2,"(3:19) D.Brees pass short left to M.Thomas for 7 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. D.Brees pass short left to M.Thomas to NYJ 1 for 6 yards (M.Claiborne). Pass -2, YAC 8",0,0,1.0,0,2.0,3.0,3.0,0.004749435066766954,0.025747109823481256,0.00010665091510994404,0.04163632406381384,0.8142132222228791,0.0031170919894177623,0.11043016591853144,0.0,1,0,1.0,0.08991370122313465
400854,0.0,76.0,8.0,8.0,8.0,26,4,0.0,7,"(:08) (No Huddle, Shotgun) B.Petty pass deep left intended for J.Natson INTERCEPTED by M.Lattimore at NO 28. M.Lattimore to NO 28 for no gain.",1,1,1.0,0,0.0,2.0,-12.0,0.7805775944655514,0.07210536761223428,0.003328720942227285,0.04955056975893268,0.038928142645221854,0.0005828789138137177,0.054926725662018686,0.0,1,0,0.0,0.0021381954116060312
400905,0.0,24.0,705.0,705.0,2505.0,8,2,0.0,1,(11:45) J.Goff pass short right intended for G.Everett INTERCEPTED by M.Wilhoite (B.McDougald) at SEA 13. M.Wilhoite ran ob at SEA 13 for no gain.,0,0,1.0,0,3.0,3.0,13.0,0.048319673501509855,0.06182288153138282,0.00035746295319883737,0.0981477267469178,0.5647997635282048,0.004574772143522356,0.2219777195952636,0.0,1,0,0.0,0.12537296353593505
401002,0.0,40.0,489.0,489.0,489.0,26,4,0.0,1,(8:09) S.Mannion up the middle to SEA 37 for 3 yards (Q.Jefferson).,0,0,0.0,0,2.0,3.0,35.0,0.16195080695256353,0.10241736040722467,0.0008646827939935691,0.15822373170904933,0.3093561266070489,0.004785790300843555,0.2624015012292765,0.0,0,1,1.0,0.08117551203616377
401007,0.0,32.0,345.0,345.0,345.0,26,4,0.0,5,"(5:45) (Shotgun) S.Mannion pass short right to D.Carrier to SEA 27 for 5 yards (B.McDougald). Seattle challenged the first down ruling, and the play was REVERSED. (Shotgun) S.Mannion pass short right to D.Carrier to SEA 28 for 4 yards (B.McDougald).",1,0,1.0,0,1.0,3.0,35.0,0.2082810101078024,0.07168870644448226,0.000582071970943971,0.10696767569479186,0.4567916609811093,0.004239748143352205,0.1514491266575181,0.0,1,0,0.0,0.0691806981200261
401184,0.0,53.0,154.0,154.0,154.0,16,4,0.0,1,(2:34) M.Mariota up the middle to TEN 49 for 2 yards (E.Mitchell).,0,0,0.0,0,1.0,2.0,-2.0,0.4817664422994463,0.08991708090879601,0.0010301246742255722,0.13505259943203562,0.11163533409587748,0.002889732200718297,0.17770868638890078,0.0,0,1,1.0,0.019838568576764453
401291,0.0,16.0,594.0,1494.0,1494.0,9,3,0.0,1,"(9:54) (Shotgun) T.Brady pass short middle to R.Gronkowski to PIT 6 for 10 yards (A.Burns, M.Mitchell).",1,0,1.0,0,3.0,3.0,-7.0,0.0015723102633869392,0.04547282446028314,0.0002197622365377929,0.0750928575151146,0.6918237059644105,0.00424929414803355,0.18156924541223346,0.0,1,0,1.0,0.12561390825025287
401476,0.0,76.0,285.0,1185.0,1185.0,12,3,0.0,11,(4:45) (Punt formation) C.Jones right end ran ob at DAL 48 for 24 yards (J.Richard).,0,0,0.0,0,3.0,3.0,0.0,0.01679510503939488,0.2904626668643711,0.0073546626365152985,0.4165529248926803,0.08781177229643213,0.004905410935283809,0.1761174573353225,0.0,0,1,1.0,0.015465186060955939
401515,0.0,61.0,306.0,306.0,306.0,16,4,0.0,1,(5:06) D.Prescott up the middle to DAL 40 for 1 yard (N.Morrow).,0,0,0.0,0,2.0,3.0,0.0,0.35257406779608585,0.13299505561965128,0.0018481327801377848,0.1990011252037982,0.09338456203769806,0.0034010490294134744,0.21679600753321526,0.0,0,1,1.0,0.020245400215010798
401721,1.0,19.0,607.0,1507.0,3307.0,2,1,0.0,1,(10:07) J.Allen right guard to IND 17 for 2 yards (T.Green; A.Walker).,0,0,0.0,0,2.0,3.0,0.0,0.001687304459192465,0.05313622992747407,0.00027590306942268774,0.08747794652126585,0.6546829474716935,0.004556620379017224,0.19818304817193405,0.0,0,1,1.0,0.1297470621161264
401850,0.0,66.0,471.0,471.0,471.0,15,4,0.0,1,(7:51) (Shotgun) J.Brissett scrambles left guard to IND 41 for 7 yards (M.Judon).,1,0,1.0,1,3.0,3.0,-10.0,0.22369017028946594,0.17405543524085507,0.002731716502022147,0.26051536897207944,0.08521018912675328,0.003860094591741167,0.2499370252770829,0.0,0,1,1.0,0.021297181193638347
401881,0.0,17.0,103.0,103.0,103.0,17,4,0.0,10,(1:43) (Shotgun) J.Brissett pass incomplete short middle to T.Hilton (M.Canady).,1,0,1.0,0,0.0,0.0,-7.0,0.2594699904432013,0.018917242040156858,0.0002214625807726021,0.01387708513757263,0.6576962073841053,0.0008312808447066102,0.04898673156948477,0.0,1,0,0.0,0.03221838756539335
401985,1.0,36.0,457.0,1357.0,1357.0,15,3,0.0,7,(7:37) (Shotgun) B.Hundley pass incomplete deep right to M.Clark.,1,0,1.0,0,3.0,3.0,-10.0,0.0050356629129877355,0.1117633156579054,0.001046314143157386,0.171059396368712,0.5235966064126126,0.005933396488731471,0.1815653080158933,0.0,1,0,0.0,0.09506697911938246
402017,1.0,13.0,609.0,609.0,609.0,19,4,0.0,3,(10:09) (Shotgun) B.Hundley pass incomplete short left to M.Clark.,1,0,1.0,0,2.0,3.0,-13.0,0.041665321071712114,0.033462821384621415,0.00016507986808089305,0.05222678652502922,0.74990126700268,0.003408570021706461,0.11917015412616992,0.0,1,0,0.0,0.08936584956811948
402035,1.0,71.0,243.0,243.0,243.0,21,4,0.0,10,"(4:03) (Shotgun) B.Hundley pass incomplete deep right to M.Clark. PENALTY on GB, Unsportsmanlike Conduct, 15 yards, enforced at GB 29.",1,0,0.0,0,2.0,3.0,-13.0,0.4353795568761634,0.1549549612273932,0.0034036127906609177,0.21621240644275624,0.06986136468018171,0.003004258474481575,0.11718383950836288,1.0,0,0,0.0,0.008186622946517624
402047,1.0,57.0,124.0,124.0,124.0,23,4,0.0,1,(2:04) (Shotgun) B.Hundley pass short right intended for L.Kendricks INTERCEPTED by H.Smith at GB 48. H.Smith to GB 48 for no gain (L.Kendricks).,1,0,1.0,0,0.0,3.0,-16.0,0.5229950579216495,0.09022493128863554,0.0011366500098080445,0.13471741944265606,0.0848120050964238,0.002585149436439501,0.16352878680438765,0.0,1,0,0.0,0.013869204299865726
402196,0.0,46.0,677.0,677.0,677.0,18,4,0.0,1,(11:17) T.Green left guard to CIN 34 for 12 yards (B.Bell; C.Fejedelem).,0,0,0.0,0,3.0,1.0,-6.0,0.09274131035504962,0.1342678458627843,0.0013116327657016651,0.20742279456267496,0.263251536314032,0.005287973536057862,0.2957169066036996,0.0,0,1,1.0,0.07784792997745703
402241,0.0,63.0,60.0,60.0,60.0,22,4,0.0,15,(1:00) (Shotgun) M.Stafford sacked at DET 28 for -9 yards (C.Lawson).,1,0,1.0,0,0.0,1.0,-9.0,0.7081666538290758,0.07234770305277621,0.0026364988306259163,0.049670794936958335,0.1052156021647089,0.0008519468612676457,0.061110800324587086,0.0,1,0,0.0,0.006429809654918719
402361,1.0,19.0,250.0,1150.0,1150.0,14,3,0.0,1,(4:10) (Shotgun) K.Hunt up the middle to MIA 19 for no gain (R.Jones).,1,0,0.0,0,1.0,3.0,10.0,0.007010432105746001,0.051790880086393584,0.0002675188467796287,0.08411823982418101,0.6527783871194209,0.004433086210675954,0.19960145580680289,0.0,0,1,0.0,0.13029551638825315
402408,0.0,69.0,158.0,158.0,158.0,19,4,0.0,15,(2:38) (Shotgun) J.Cutler pass incomplete deep left to K.Stills (D.Johnson).,1,0,1.0,0,2.0,1.0,-16.0,0.5194964794588169,0.13016597647002978,0.0028301597972091802,0.17970500811927145,0.07097052094636781,0.0026761027924619364,0.09415575241584292,0.0,1,0,0.0,0.006682282799049602
402421,0.0,53.0,70.0,70.0,70.0,21,4,0.0,10,(1:10) (Shotgun) J.Cutler pass incomplete deep right to D.Parker.,1,0,1.0,0,0.0,1.0,-16.0,0.6507805468474369,0.06118483942884991,0.001689908945789294,0.042944722893917466,0.17131649566909296,0.0009579825734694332,0.07112550364144399,0.0,1,0,0.0,0.012184972036551495
402468,0.0,6.0,690.0,690.0,2490.0,4,2,0.0,2,(11:30) (Shotgun) T.Taylor sacked at NE 12 for -6 yards (M.Flowers).,1,0,1.0,0,3.0,3.0,0.0,0.022794339231765,0.023217785692875737,9.334726418788388e-05,0.03701315717505167,0.8082676339828526,0.0028865134094131647,0.10572722324385388,0.0,1,0,0.0,0.08545589257888664
402535,1.0,26.0,482.0,1382.0,1382.0,11,3,0.0,1,"(8:02) (No Huddle) D.Lewis left tackle to BUF 26 for no gain (P.Brown; R.Davis). New England challenged the short of the line to gain ruling, and the play was REVERSED. (No Huddle) D.Lewis left tackle to BUF 25 for 1 yard (P.Brown; M.Milano).",0,1,0.0,0,3.0,3.0,-2.0,0.003601449770832593,0.0736185881107141,0.0004509053902406026,0.11962358874471216,0.5599927378659014,0.005162127812426092,0.2375506023051729,0.0,0,1,1.0,0.1330266121665677
